gene_id	n	annotation_id	gene_length	p	size	dn	ds	dn_ds	locus_tag	pos	gene_id_prokka	bonferroni	fdr	holm
egtC_2	4	IMFOIEKC_00116	699	0.017661461907580604	3	4	0	Inf	IMFOIEKC_00116:egtC_1	0.116679	egtC	1	0.11086715475851978	1
egtD	2	IMFOIEKC_00115	966	0.3912742553973497	5	2	3	0.6666666666666666	IMFOIEKC_00115:egtD	0.115714	egtD	1	0.5510066282363753	1
egtE	6	IMFOIEKC_00114	1146	0.0060971197122542545	4	6	3	2	IMFOIEKC_00114:egtE	0.114572	egtE	1	0.06481473989090826	1
eis_1~~~eis_2	6	IMFOIEKC_02634	1239	0.00874307484044215	6	6	1	6	IMFOIEKC_02634:eis_3	2.853376	eis	1	0.07705436592167865	1
eis_3~~~eis_4~~~eis_2~~~eis_1~~~eis_5	6	IMFOIEKC_00444	1218	0.008084825632872463	6	6	0	Inf	IMFOIEKC_00444:eis_1	0.446342	eis	1	0.07393855070063014	1
elmMIII_2	1	IMFOIEKC_01188	801	0.6739056167276121	2	1	1	1	IMFOIEKC_01188:elmMIII_2	1.190659	elmMIII	1	0.7496131273890028	1
embA_2~~~embA	8	IMFOIEKC_00244	3282	0.0943044926709856	8	8	3	2.6666666666666665	IMFOIEKC_00244:embA	0.24079	embA	1	0.26208651408385225	1
embB	14	IMFOIEKC_00245	3198	2.3748057033522643e-4	11	14	9	1.5555555555555556	IMFOIEKC_00245:embB	0.244068	embB	0.3735569371373112	0.011391489174016846	0.36619503945691917
embC	8	IMFOIEKC_00240	3276	0.09357978370893741	7	8	6	1.3333333333333333	IMFOIEKC_00240:embC	0.235057	embC	1	0.26099468045063573	1
embR_1	1	IMFOIEKC_00243	1155	0.8012685584474479	2	1	3	0.3333333333333333	IMFOIEKC_00243:embR_1	0.239413	embR	1	0.8281178991050169	1
embR_2~~~embR_3	5	IMFOIEKC_02831	1146	0.02385968930433041	3	5	1	5	IMFOIEKC_02831:embR_2	3.074451	embR	1	0.1273047541267468	1
emrB	4	IMFOIEKC_03482	1683	0.21181278024030492	5	4	2	2	IMFOIEKC_03482:mdtD_4	3.742678	mdtD	1	0.41283181097760974	1
end_2~~~end	1	IMFOIEKC_03923	756	0.6527169544274203	3	1	3	0.3333333333333333	IMFOIEKC_03923:end	4.192593	end	1	0.7391819793479713	1
eno_2	2	IMFOIEKC_00746	771	0.2931276523988343	2	2	0	Inf	IMFOIEKC_00746:eno_1	0.733637	eno	1	0.4865058659039431	1
ephA_2~~~ephA_1	5	IMFOIEKC_00457	930	0.010696621016950184	6	5	2	2.5	IMFOIEKC_00457:ephA_1	0.459516	ephA	1	0.08628607620339815	1
ephD_1	8	IMFOIEKC_02168	1779	0.0041360208884406524	5	8	1	8	IMFOIEKC_02168:ephD_3	2.322892	ephD	1	0.05696767545658728	1
ephD_1~~~ephD_4~~~ephD_6~~~ephD_5	1	IMFOIEKC_03547	930	0.7277499940879024	3	1	2	0.5	IMFOIEKC_03547:ephD_5	3.807902	ephD	1	0.7761021970849292	1
ephD_2~~~ephD_5	1	IMFOIEKC_02502	849	0.6950838895111701	2	1	1	1	IMFOIEKC_02502:ephD_4	2.692333	ephD	1	0.758755696183949	1
ephD_6~~~ephD_4	6	IMFOIEKC_01980	1785	0.041830717206814284	5	6	1	6	IMFOIEKC_01980:ephD_2	2.128384	ephD	1	0.1710379769464728	1
ephG	1	IMFOIEKC_01946	432	0.453571333377347	1	1	0	Inf	IMFOIEKC_01946:ephG	2.095579	ephG	1	0.6020824535042758	1
erp	2	IMFOIEKC_00261	1047	0.43029559842103204	3	2	1	2	IMFOIEKC_00261:erp	0.271016	erp	1	0.5834956692381753	1
espG3_1~~~espG3	3	IMFOIEKC_04282	882	0.1279427168246993	5	3	3	1	IMFOIEKC_04282:espG3	4.558932	espG3	1	0.3062304275834378	1
espG5_2	2	IMFOIEKC_01487	903	0.36010754656170185	4	2	2	1	IMFOIEKC_01487:espG5	1.608433	espG5	1	0.528363341372144	1
espI~~~espI_1	3	IMFOIEKC_00310	924	0.1411961196062923	6	3	3	1	IMFOIEKC_00310:espI	0.321053	espI	1	0.32268033361637943	1
espR	1	IMFOIEKC_00288	399	0.42775368942962505	2	1	1	1	IMFOIEKC_00288:espR	0.294772	espR	1	0.582559786556537	1
esxF	2	IMFOIEKC_04064	309	0.07041049188889825	2	2	0	Inf	IMFOIEKC_04064:esxF	4.340403	esxF	1	0.22742444300048653	1
esxG	1	IMFOIEKC_04284	294	0.33720847222151945	3	1	2	0.5	IMFOIEKC_04284:esxG	4.560165	esxG	1	0.5180189961311422	1
esxR	1	IMFOIEKC_04283	291	0.3344209667604485	3	1	2	0.5	IMFOIEKC_04283:esxR	4.559834	esxR	1	0.5172939206406161	1
esxT_2~~~esxT	1	IMFOIEKC_03810	297	0.3399843033564661	1	1	0	Inf	IMFOIEKC_03810:esxT	4.090278	esxT	1	0.5180189961311422	1
esxU~~~esxU_2	1	IMFOIEKC_03811	369	0.403226069217963	1	1	0	Inf	IMFOIEKC_03811:esxU	4.09059	esxU	1	0.5623001834041275	1
etfA_1~~~etfA	3	IMFOIEKC_00824	957	0.15191559449948597	5	3	2	1.5	IMFOIEKC_00824:etfA	0.815092	etfA	1	0.3356225142523756	1
ethA_1	1	IMFOIEKC_03998	1521	0.8809034693641206	2	1	1	1	IMFOIEKC_03998:ethA_2	4.276777	ethA	1	0.8899557850415938	1
ethA_2	3	IMFOIEKC_00294	1470	0.33860539564182257	4	3	4	0.75	IMFOIEKC_00294:ethA_1	0.298112	ethA	1	0.5180189961311422	1
ethR_2~~~ethR	1	IMFOIEKC_00295	642	0.5926707654340626	3	1	2	0.5	IMFOIEKC_00295:ethR	0.299659	ethR	1	0.701483155777111	1
ettA_2	3	IMFOIEKC_02603	1677	0.41613708231406465	3	3	2	1.5	IMFOIEKC_02603:ettA_2	2.816354	ettA	1	0.572689090533704	1
exoA	3	IMFOIEKC_04149	819	0.10896637833312357	3	3	1	3	IMFOIEKC_04149:exoA	4.420227	exoA	1	0.28237909904119174	1
fabD	4	IMFOIEKC_02209	864	0.03452883113330795	5	4	2	2	IMFOIEKC_02209:fabD	2.368382	fabD	1	0.15372503094303466	1
fabG1~~~bacC_2	3	IMFOIEKC_03369	807	0.1054846285175472	2	3	1	3	IMFOIEKC_03369:bacC_6	3.638901	bacC	1	0.27933782198764906	1
fabG2_2	1	IMFOIEKC_00547	789	0.6683850851851996	4	1	3	0.3333333333333333	IMFOIEKC_00547:fabG2_2	0.547408	fabG2	1	0.7472421741267369	1
fabG2_4	1	IMFOIEKC_01677	762	0.65561976893948	1	1	0	Inf	IMFOIEKC_01677:fabG2_3	1.809112	fabG2	1	0.7409283670588502	1
fabG3_2~~~fabG3_4	2	IMFOIEKC_01720	783	0.29928132660073714	2	2	1	2	IMFOIEKC_01720:fabG3_1	1.85085	fabG3	1	0.492144335128099	1
fabG_1	4	IMFOIEKC_04585	762	0.023305275369664674	7	4	4	1	IMFOIEKC_04585:fabG_13	4.887123	fabG	1	0.1273047541267468	1
fabG_15~~~fabG_11~~~fabG_14~~~fabG_12~~~fabG_13~~~fabG_6~~~fabG_4	1	IMFOIEKC_03361	810	0.6779856202046097	3	1	2	0.5	IMFOIEKC_03361:fabG_11	3.629841	fabG	1	0.7515654549554975	1
fabG_16~~~fabG_7~~~fabG_3	6	IMFOIEKC_04187	747	7.451643562840865e-4	5	6	1	6	IMFOIEKC_04187:fabG_12	4.457376	fabG	1	0.022541221777593618	1
fabG_1~~~fabG_6	3	IMFOIEKC_01412	888	0.12980794671024018	3	3	1	3	IMFOIEKC_01412:fabG_4	1.527254	fabG	1	0.3070494739476809	1
fabG_4~~~fabG_12~~~fabG_15~~~fabG_5	3	IMFOIEKC_01693	711	0.0793221258025377	1	3	0	Inf	IMFOIEKC_01693:fabG_5	1.822216	fabG	1	0.24294224392732877	1
fabG_4~~~fabG_23	3	IMFOIEKC_02854	771	0.09531200264002386	2	3	0	Inf	IMFOIEKC_02854:fabG_10	3.101383	fabG	1	0.26348994754438937	1
fabH_1	2	IMFOIEKC_03844	1026	0.4203034928971414	4	2	2	1	IMFOIEKC_03844:fabH_1	4.123189	fabH	1	0.5761772724609453	1
fabH_1~~~fabH_2	4	IMFOIEKC_04033	957	0.04706620840613756	3	4	1	4	IMFOIEKC_04033:fabH_2	4.311812	fabH	1	0.17839794174181778	1
fadA5	2	IMFOIEKC_00532	1161	0.4828491241143654	4	2	2	1	IMFOIEKC_00532:fadA5	0.532043	fadA5	1	0.6220488716067951	1
fadA5_1~~~pcaF_1	1	IMFOIEKC_00521	1161	0.8029296833422441	2	1	2	0.5	IMFOIEKC_00521:pcaF_1	0.52304	pcaF	1	0.8287456639746391	1
fadA_10~~~fadA_5	2	IMFOIEKC_03613	1176	0.4895386359256262	5	2	3	0.6666666666666666	IMFOIEKC_03613:fadA_6	3.879123	fadA	1	0.6280948403841844	1
fadA_1~~~fadA_3	2	IMFOIEKC_01700	1212	0.5053686456593196	2	2	0	Inf	IMFOIEKC_01700:fadA_1	1.829215	fadA	1	0.6364650757582944	1
fadA_7	6	IMFOIEKC_02976	1149	0.006171999181576724	3	6	0	Inf	IMFOIEKC_02976:fadA_3	3.238404	fadA	1	0.06481473989090826	1
fadA_7~~~fadA_4	1	IMFOIEKC_02272	1176	0.8070220034188499	3	1	2	0.5	IMFOIEKC_02272:fadA_2	2.431	fadA	1	0.830245658193493	1
fadA_7~~~paaJ	1	IMFOIEKC_03346	1155	0.8012685584474479	1	1	0	Inf	IMFOIEKC_03346:paaJ	3.615544	paaJ	1	0.8281178991050169	1
fadB2_2~~~fadB2	2	IMFOIEKC_04103	834	0.32531753547476505	4	2	3	0.6666666666666666	IMFOIEKC_04103:fadB2	4.375849	fadB2	1	0.5102278469695056	1
fadD3_3~~~hcl~~~fadD3_1~~~fadD3_2	5	IMFOIEKC_02720	1557	0.07015791976391958	4	5	2	2.5	IMFOIEKC_02720:fadD3_2	2.955808	fadD3	1	0.22742444300048653	1
fadD3_5~~~fadD3_4	3	IMFOIEKC_03286	1431	0.32384174694914536	6	3	3	1	IMFOIEKC_03286:fadD3_3	3.562387	fadD3	1	0.5094030679510057	1
fadD3_5~~~menE_8	2	IMFOIEKC_03392	1404	0.5842015578765488	5	2	7	0.2857142857142857	IMFOIEKC_03392:menE_3	3.663002	menE	1	0.6972299321242877	1
fadD3_6~~~lcfB_5	5	IMFOIEKC_00933	1548	0.06882762603387287	5	5	3	1.6666666666666667	IMFOIEKC_00933:lcfB_1	0.925572	lcfB	1	0.2257832481742675	1
fadI	4	IMFOIEKC_04331	1284	0.10810935558647504	5	4	2	2	IMFOIEKC_04331:fadI	4.614012	fadI	1	0.28154969592305507	1
fadJ_1	1	IMFOIEKC_03051	1038	0.7659270294653526	3	1	3	0.3333333333333333	IMFOIEKC_03051:fadJ_2	3.315127	fadJ	1	0.8026670335436373	1
fadJ_3	7	IMFOIEKC_03275	2148	0.03375969277704393	6	7	5	1.4	IMFOIEKC_03275:fadJ_3	3.55234	fadJ	1	0.15134209666304876	1
fadJ_3~~~fadJ_4	3	IMFOIEKC_03289	756	0.09119846095448338	2	3	0	Inf	IMFOIEKC_03289:fadJ_4	3.565622	fadJ	1	0.2570913952263836	1
fadJ_4~~~fadJ_2	2	IMFOIEKC_01701	2133	0.7984469891848869	5	2	5	0.4	IMFOIEKC_01701:fadJ_1	1.830433	fadJ	1	0.827145927441621	1
fadK_3~~~fadK_1	10	IMFOIEKC_04543	1617	1.2610324054151324e-4	9	10	4	2.5	IMFOIEKC_04543:fadK_3	4.843299	fadK	0.19836039737180033	0.007934415894872014	0.195333919598804
fadK_3~~~fadK_4	6	IMFOIEKC_02283	1452	0.017719626316860068	5	6	2	3	IMFOIEKC_02283:fadK_1	2.442279	fadK	1	0.11086715475851978	1
fbiA_2~~~fbiA	2	IMFOIEKC_03652	1014	0.4145533522503384	2	2	0	Inf	IMFOIEKC_03652:fbiA	3.918918	fbiA	1	0.5710091270488461	1
fbiB_2	5	IMFOIEKC_03653	1350	0.04316124368137922	6	5	4	1.25	IMFOIEKC_03653:fbiB_2	3.919928	fbiB	1	0.17159506232612512	1
fbiC	3	IMFOIEKC_02940	2439	0.662582193051719	5	3	4	0.75	IMFOIEKC_02940:fbiC	3.201699	fbiC	1	0.743396426298398	1
fbiD	1	IMFOIEKC_00866	663	0.6044632946786045	1	1	0	Inf	IMFOIEKC_00866:fbiD	0.860023	fbiD	1	0.7102684515505729	1
fbpA	3	IMFOIEKC_00255	1044	0.1813091092022038	3	3	1	3	IMFOIEKC_00255:fbpA	0.262807	fbpA	1	0.3797592926432311	1
fbpB	3	IMFOIEKC_01587	993	0.1638909275383565	3	3	1	3	IMFOIEKC_01587:fbpB	1.717077	fbpB	1	0.35412146843109166	1
fbpC_1~~~fbpC	3	IMFOIEKC_04513	1059	0.18652394045604156	4	3	2	1.5	IMFOIEKC_04513:fbpC	4.816204	fbpC	1	0.3845375600751682	1
fda	2	IMFOIEKC_04601	894	0.35560480829627283	3	2	1	2	IMFOIEKC_04601:fda	4.905145	fda	1	0.5282024206327074	1
fdhA_1	4	IMFOIEKC_00097	582	0.009634839475224583	5	4	2	2	IMFOIEKC_00097:napA_1	0.096846	napA	1	0.08148173384154983	1
fdhA~~~fdnG~~~fdhA_2	13	IMFOIEKC_00096	2664	1.3982069042552578e-4	7	13	3	4.333333333333333	IMFOIEKC_00096:fdhA	0.094113	fdhA	0.21993794603935204	0.008093895647762498	0.21630260808828838
fdhD~~~fdhD_2	1	IMFOIEKC_00923	819	0.6820145757972331	4	1	4	0.25	IMFOIEKC_00923:fdhD	0.918346	fdhD	1	0.7532612287201029	1
fdnH	4	IMFOIEKC_00095	975	0.04974766024501122	6	4	2	2	IMFOIEKC_00095:fdnH	0.093139	fdnH	1	0.18326245799860105	1
fdxA_3	3	IMFOIEKC_02937	327	0.011367176897621746	4	3	1	3	IMFOIEKC_02937:fdxA_4	3.19981	fdxA	1	0.08940284629979503	1
feaB_2~~~feaB~~~styD_3	11	IMFOIEKC_02024	1368	5.5313161005665594e-06	9	11	1	11	IMFOIEKC_02024:feaB	2.177354	feaB	0.008700760226191198	9.667511362434664e-4	0.008656509697386666
fetA	4	IMFOIEKC_00585	687	0.01669447811637878	4	4	0	Inf	IMFOIEKC_00585:fetA	0.584811	fetA	1	0.10718536357985234	1
fetB	6	IMFOIEKC_00586	783	9.474184904749546e-4	5	6	1	6	IMFOIEKC_00586:fetB	0.585494	fetB	1	0.027594499805502302	1
ffh	4	IMFOIEKC_00906	1554	0.17555682674611972	4	4	0	Inf	IMFOIEKC_00906:ffh	0.903755	ffh	1	0.3706723335189884	1
fgd1_2	2	IMFOIEKC_04182	1011	0.41311132999325195	2	2	0	Inf	IMFOIEKC_04182:fgd1_4	4.453608	fgd1	1	0.5695215793859644	1
fgd1_3	1	IMFOIEKC_01540	924	0.7254551722694832	1	1	0	Inf	IMFOIEKC_01540:fgd1_3	1.669414	fgd1	1	0.7757586580420782	1
fgd1_4~~~fgd1_2	2	IMFOIEKC_00093	987	0.40151218911243214	2	2	0	Inf	IMFOIEKC_00093:fgd1_1	0.091022	fgd1	1	0.561403265310094	1
fgd2~~~fgd2_2	6	IMFOIEKC_04527	954	0.002537122271553098	4	6	0	Inf	IMFOIEKC_04527:fgd2	4.826553	fgd2	1	0.045028576155846635	1
fgd_10~~~fgd1_1~~~fgd1_3	6	IMFOIEKC_00761	957	0.0025763330286244102	6	6	3	2	IMFOIEKC_00761:fgd1_2	0.749449	fgd1	1	0.045028576155846635	1
fgd_10~~~fgd_4~~~fgd_8~~~fgd_15	2	IMFOIEKC_03270	957	0.38686229260653304	4	2	2	1	IMFOIEKC_03270:fgd_8	3.547848	fgd	1	0.5477357212151903	1
fgd_19~~~fgd_13~~~fgd_3~~~fgd_4	7	IMFOIEKC_01119	897	3.275876544796873e-4	5	7	1	7	IMFOIEKC_01119:fgd_2	1.114778	fgd	0.5152953804965481	0.013212702064014056	0.50284704962632
fgd_2~~~fgd_6	2	IMFOIEKC_02807	879	0.3480751778487938	2	2	0	Inf	IMFOIEKC_02807:fgd_6	3.047976	fgd	1	0.5234745603619371	1
fgd_4~~~fgd_7	3	IMFOIEKC_01575	882	0.1279427168246993	3	3	0	Inf	IMFOIEKC_01575:fgd_3	1.70696	fgd	1	0.3062304275834378	1
fgd_8~~~fgd_10	6	IMFOIEKC_03214	819	0.0011894263676597422	5	6	0	Inf	IMFOIEKC_03214:fgd_7	3.491528	fgd	1	0.03091227323669372	1
fgd_8~~~fgd_5	4	IMFOIEKC_03332	942	0.0448946681208968	4	4	3	1.3333333333333333	IMFOIEKC_03332:fgd_9	3.604035	fgd	1	0.1743686739609152	1
fgd_9	1	IMFOIEKC_00424	858	0.6988989162482231	2	1	1	1	IMFOIEKC_00424:fgd_1	0.429096	fgd	1	0.7608083012169239	1
fhaA	6	IMFOIEKC_00022	1554	0.023692274687835548	6	6	2	3	IMFOIEKC_00022:fhaA	0.024876	fhaA	1	0.1273047541267468	1
fldA_4	3	IMFOIEKC_02700	1227	0.2471455601046303	4	3	5	0.6	IMFOIEKC_02700:fldA_3	2.934235	fldA	1	0.44857916977681334	1
fldA_6~~~smtA	2	IMFOIEKC_01698	819	0.3176828608895089	3	2	1	2	IMFOIEKC_01698:yfdE_1	1.82722	yfdE	1	0.5052731447716861	1
fmt	6	IMFOIEKC_01086	954	0.002537122271553098	6	6	2	3	IMFOIEKC_01086:fmt	1.078269	fmt	1	0.045028576155846635	1
folA	2	IMFOIEKC_01962	546	0.17827031255051068	4	2	2	1	IMFOIEKC_01962:folA	2.110316	folA	1	0.3753938442328692	1
folB~~~folB_2	2	IMFOIEKC_00462	402	0.10967672798727422	2	2	0	Inf	IMFOIEKC_00462:folB	0.465058	folB	1	0.28278911418087527	1
folC	7	IMFOIEKC_02574	1458	0.005030485251984291	7	7	4	1.75	IMFOIEKC_02574:folC	2.782661	folC	1	0.061788712565941505	1
folD	5	IMFOIEKC_03748	846	0.007325162536995144	4	5	1	5	IMFOIEKC_03748:folD	4.019761	folD	1	0.07025902847983757	1
folE	1	IMFOIEKC_00460	615	0.57699087209071	2	1	1	1	IMFOIEKC_00460:folE	0.463628	folE	1	0.6925767586968492	1
folK	1	IMFOIEKC_00463	549	0.5360739158582817	1	1	0	Inf	IMFOIEKC_00463:folK	0.465456	folK	1	0.6602927003207186	1
folP1	2	IMFOIEKC_00461	804	0.31002778741954684	3	2	1	2	IMFOIEKC_00461:folP1	0.464262	folP1	1	0.5008128516974686	1
folP2~~~folP2_1	4	IMFOIEKC_02900	876	0.03602242803046966	7	4	4	1	IMFOIEKC_02900:folP2	3.150745	folP2	1	0.155668349703101	1
fpg1_2~~~fpg1	5	IMFOIEKC_00895	852	0.007537381402545654	4	5	0	Inf	IMFOIEKC_00895:fpg1	0.888949	fpg1	1	0.07185636937093523	1
fprA	3	IMFOIEKC_00683	1368	0.30000107516329466	5	3	2	1.5	IMFOIEKC_00683:fprA	0.682112	fprA	1	0.492144335128099	1
fprB~~~fprB_2	3	IMFOIEKC_03241	1701	0.4249613790294884	3	3	0	Inf	IMFOIEKC_03241:fprB	3.521573	fprB	1	0.5802641052199524	1
frc_1~~~fldA_6~~~frc_4~~~fldA_7	3	IMFOIEKC_01467	1233	0.24936911428803546	3	3	0	Inf	IMFOIEKC_01467:fldA_1	1.584556	fldA	1	0.4493016980835641	1
frc_4	6	IMFOIEKC_03362	2448	0.13259151259176452	8	6	3	2	IMFOIEKC_03362:frc_3	3.630657	frc	1	0.3113687878566255	1
frc_4~~~fldA_6	4	IMFOIEKC_04453	1179	0.08576473739852593	3	4	1	4	IMFOIEKC_04453:fldA_5	4.754373	fldA	1	0.25252472909905	1
frc_4~~~fldA_7~~~frc_2~~~fldA_5	4	IMFOIEKC_03311	1206	0.09127640200724271	4	4	3	1.3333333333333333	IMFOIEKC_03311:fldA_4	3.58467	fldA	1	0.2570913952263836	1
frc_5~~~frc_7~~~frc_1	6	IMFOIEKC_04591	2331	0.11247701166155577	5	6	3	2	IMFOIEKC_04591:frc_5	4.892112	frc	1	0.28402871575009475	1
frc_8~~~frc_1~~~frc_3~~~frc_2	4	IMFOIEKC_04373	1191	0.0881938408754559	3	4	1	4	IMFOIEKC_04373:frc_4	4.663385	frc	1	0.2540822558554801	1
frr	2	IMFOIEKC_02039	558	0.18425925374262486	2	2	0	Inf	IMFOIEKC_02039:frr	2.195014	frr	1	0.3831328105207662	1
ftsH_1~~~ftsH_4~~~ftsH_2	6	IMFOIEKC_04137	2169	0.08742045659749656	7	6	4	1.5	IMFOIEKC_04137:ftsH_2	4.410003	ftsH	1	0.25371786644012667	1
ftsH_3~~~ftsH_1~~~ftsH_2	9	IMFOIEKC_00459	2400	0.007682501739924118	5	9	2	4.5	IMFOIEKC_00459:ftsH_1	0.461212	ftsH	1	0.07219501615836628	1
ftsK_2~~~ftsK	5	IMFOIEKC_01953	2520	0.27935635138934317	9	5	8	0.625	IMFOIEKC_01953:ftsK	2.099893	ftsK	1	0.4766025387586082	1
ftsQ	1	IMFOIEKC_02109	945	0.7334034795236872	4	1	3	0.3333333333333333	IMFOIEKC_02109:ftsQ	2.258149	ftsQ	1	0.7805437573009202	1
ftsW	5	IMFOIEKC_02112	1833	0.11757618489907845	7	5	2	2.5	IMFOIEKC_02112:ftsW	2.2618	ftsW	1	0.29418490923916457	1
ftsX	1	IMFOIEKC_00688	894	0.7136876324159918	1	1	1	1	IMFOIEKC_00688:ftsX	0.686981	ftsX	1	0.770508336163593	1
ftsY_3~~~ftsY~~~ftsY_1~~~ftsY_2	3	IMFOIEKC_00900	1287	0.2695031333215098	4	3	1	3	IMFOIEKC_00900:ftsY	0.8952	ftsY	1	0.46585541617003845	1
ftsZ_2~~~ftsZ	2	IMFOIEKC_02108	1161	0.4828491241143654	5	2	3	0.6666666666666666	IMFOIEKC_02108:ftsZ	2.256718	ftsZ	1	0.6220488716067951	1
fucA_2	2	IMFOIEKC_01014	798	0.306960617683564	3	2	2	1	IMFOIEKC_01014:fucA_1	1.003506	fucA	1	0.49881100373579146	1
fumC	5	IMFOIEKC_03026	1413	0.050578211884205006	4	5	1	5	IMFOIEKC_03026:fumC	3.28832	fumC	1	0.18470160045635126	1
fusA	10	IMFOIEKC_03913	2106	9.648426505420385e-4	7	10	4	2.5	IMFOIEKC_03913:fusA	4.183439	fusA	1	0.027594499805502302	1
gabD1_2~~~gabD1	7	IMFOIEKC_04352	1419	0.00435752883412422	5	7	2	3.5	IMFOIEKC_04352:gabD1	4.640248	gabD1	1	0.058250397331655414	1
gabD~~~aldY~~~aldHT	2	IMFOIEKC_03693	1530	0.6306674120648471	4	2	4	0.5	IMFOIEKC_03693:gabD	3.960658	gabD	1	0.7199128005645897	1
gabP	4	IMFOIEKC_04047	1356	0.12478396107668119	4	4	2	2	IMFOIEKC_04047:gabP	4.32372	gabP	1	0.30337738914006107	1
gabT_2~~~gabT	4	IMFOIEKC_00987	1350	0.12335478533511177	4	4	1	4	IMFOIEKC_00987:gabT	0.972667	gabT	1	0.30083267803431135	1
gadA	2	IMFOIEKC_03797	1380	0.5748746823215177	2	2	0	Inf	IMFOIEKC_03797:gadA	4.076625	gadA	1	0.6908157947224961	1
galK~~~galK_1	4	IMFOIEKC_03986	1092	0.06916275596104633	7	4	5	0.8	IMFOIEKC_03986:galK	4.263598	galK	1	0.22605997672067368	1
galP	3	IMFOIEKC_03732	1353	0.2943349745652063	4	3	1	3	IMFOIEKC_03732:galP	4.002364	galP	1	0.4878703003067118	1
galT_1~~~galT	1	IMFOIEKC_03987	1173	0.8062103949465155	5	1	5	0.2	IMFOIEKC_03987:galT	4.264686	galT	1	0.8299535021275319	1
gap_2	4	IMFOIEKC_01383	786	0.025711108812614788	6	4	3	1.3333333333333333	IMFOIEKC_01383:gap_2	1.465554	gap	1	0.13032409312814028	1
gatA	5	IMFOIEKC_00840	1482	0.05950493884656626	5	5	1	5	IMFOIEKC_00840:gatA	0.831696	gatA	1	0.20526594036326476	1
gatB	5	IMFOIEKC_00843	1512	0.0636478387322606	4	5	0	Inf	IMFOIEKC_00843:gatB	0.835518	gatB	1	0.21484560155760926	1
gatC	1	IMFOIEKC_00839	297	0.3399843033564661	1	1	0	Inf	IMFOIEKC_00839:gatC	0.831403	gatC	1	0.5180189961311422	1
gatD_1~~~gatD	2	IMFOIEKC_00128	708	0.26073342982476205	4	2	3	0.6666666666666666	IMFOIEKC_00128:gatD	0.130226	gatD	1	0.4562109956778095	1
gcoA~~~yjiB_2	3	IMFOIEKC_02699	1203	0.23828317118278144	2	3	2	1.5	IMFOIEKC_02699:yjiB_3	2.933022	yjiB	1	0.4388986279514229	1
gcvH	2	IMFOIEKC_01517	399	0.10833394341968419	3	2	1	2	IMFOIEKC_01517:gcvH	1.642283	gcvH	1	0.2816682528911789	1
gcvP~~~gcvP_1	5	IMFOIEKC_01522	2826	0.3620727123286597	7	5	3	1.6666666666666667	IMFOIEKC_01522:gcvP	1.646077	gcvP	1	0.528363341372144	1
gcvT_2	2	IMFOIEKC_02164	1104	0.45694127835102794	5	2	3	0.6666666666666666	IMFOIEKC_02164:gcvT_1	2.319006	gcvT	1	0.6040072528119049	1
gcvT_2~~~gcvT_1	6	IMFOIEKC_03460	1095	0.004922857751617359	6	6	1	6	IMFOIEKC_03460:gcvT_2	3.722851	gcvT	1	0.060973663333024446	1
gdh_2	1	IMFOIEKC_03010	738	0.6438608755389564	2	1	1	1	IMFOIEKC_03010:gdh_2	3.274066	gdh	1	0.732845989307365	1
gdh_2~~~gdh_1	13	IMFOIEKC_02602	4854	0.021882993480930278	10	13	11	1.1818181818181819	IMFOIEKC_02602:gdh_1	2.811422	gdh	1	0.12426696298015641	1
geoB_1~~~geoB_4	3	IMFOIEKC_00735	1443	0.3283854937239268	2	3	0	Inf	IMFOIEKC_00735:geoB_1	0.723445	geoB	1	0.5129596639798777	1
geoB_4~~~ald_6	7	IMFOIEKC_02912	1461	0.005085302757722742	5	7	0	Inf	IMFOIEKC_02912:ald_3	3.166935	ald	1	0.061788712565941505	1
geoB_4~~~geoB_1~~~geoB_2	4	IMFOIEKC_02647	1467	0.15243089206736068	4	4	1	4	IMFOIEKC_02647:geoB_2	2.873971	geoB	1	0.33628863004482235	1
glbN	1	IMFOIEKC_01220	408	0.43491347830239413	1	1	0	Inf	IMFOIEKC_01220:glbN	1.266194	glbN	1	0.5872265247808292	1
glcA_1~~~glcA_2	2	IMFOIEKC_01642	822	0.3192115078623926	2	2	0	Inf	IMFOIEKC_01642:glcA_1	1.769362	glcA	1	0.5056593170871536	1
glcB_2~~~glcB_1~~~glcB	9	IMFOIEKC_01526	2205	0.004539287777681191	5	9	4	2.25	IMFOIEKC_01526:glcB	1.653029	glcB	1	0.05852704651059437	1
glcK~~~glkA	1	IMFOIEKC_03932	921	0.7243005177898572	3	1	2	0.5	IMFOIEKC_03932:glkA	4.206724	glkA	1	0.7750508261792146	1
glf	4	IMFOIEKC_00260	1248	0.10017555483266263	6	4	4	1	IMFOIEKC_00260:glf	0.269553	glf	1	0.2689012760269255	1
glfT2	5	IMFOIEKC_00259	1887	0.12827087502740198	7	5	4	1.25	IMFOIEKC_00259:glfT2	0.267616	glfT2	1	0.3062304275834378	1
glgB_1~~~glgB	6	IMFOIEKC_02757	2196	0.09136305780772308	8	6	6	1	IMFOIEKC_02757:glgB	2.993882	glgB	1	0.2570913952263836	1
glgE	13	IMFOIEKC_02756	2085	1.2089408619721622e-5	6	13	3	4.333333333333333	IMFOIEKC_02756:glgE	2.991763	glgE	0.01901663975882211	0.0017287854326201919	0.018895745672624895
